ncbi_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,gene_id,uniprot_id
BAA16600.1,43.14843562032375,-0.026901820755498757,0.23523159448971684,0.8956120419230554,0.928525182394085,pcrR,sll1408,P72600
BAA16601.1,20.277624251930188,-0.6859990290799287,0.383240456570135,0.02013358214282568,0.04358396084799192,sll1407,sll1407,P72601
BAA16602.1,268.30451845461005,-0.8478093944456845,0.13773210226243834,1.9881956318976545e-10,1.6909408928149171e-9,fhuA,sll1406,P72602
BAA16603.1,18.339870428368002,-1.4774468124129903,0.4523585931576198,9.895448609443046e-5,3.871161970097787e-4,sll1405,sll1405,P72603
BAA16604.1,57.35461686148518,-1.8750669524048416,0.2538442991526083,1.561017829921011e-14,1.8550451608992834e-13,exbB,sll1404,P72604
BAA16605.1,297.66763252407446,-1.76895926276812,0.14418501434308764,1.329251006190632e-35,5.913462809591658e-34,slr1484,slr1484,P72605
BAA16606.1,81.99074636225943,-1.6949870323966238,0.22092418648585296,2.0118922317505743e-15,2.5952661874254618e-14,slr1485,slr1485,P72606
BAA16607.1,146.95292383583114,-1.2005665971859198,0.16908871997698874,1.6911728851544373e-13,1.8689076151228974e-12,slr1488,slr1488,P72607
BAA16608.1,43.37350121710032,-0.4364688852745173,0.2569475634694636,0.049495188394515714,0.09421190550135465,pchR,slr1489,P72608
BAA16609.1,119.36560955392984,0.21344736785897667,0.17279162560903194,0.18864381551820186,0.2865998423153067,fhuA,slr1490,P72609
BAA16610.1,44.17251908605306,0.03915251164404356,0.2341586910270577,0.8512242704143305,0.8994284231185481,fecB,slr1491,P72610
BAA16611.1,42.75453026507426,-0.3778321345981244,0.26194985725937203,0.09153106626006306,0.15817370514064683,fecB,slr1492,P72611
BAA16612.1,26.86613986458852,-0.4159293616717092,0.30638730918443313,0.09505846110397159,0.16344292134672436,slr1493,slr1493,P72612
BAA16613.1,128.21303585561523,-0.36249270805341754,0.1639303092947367,0.01877100138332599,0.04106896267348121,slr1494,slr1494,P72613
BAA16614.1,124.23918954666,-0.40700651713584524,0.17326497036572988,0.011886466908690357,0.027745846320942177,sll1401,sll1401,P72614
BAA16615.1,64.6112020621461,-0.4858135699124558,0.2158129290738279,0.012563585473372618,0.029063761061735322,sll1400,sll1400,P72615
BAA16616.1,43.94199229778495,-0.32114948157229933,0.24397830376513358,0.13107341131448622,0.21223739489559829,ssl2733,ssl2733,P72616
BAA16617.1,555.3615860038431,-0.2818708484225208,0.11375169483445664,0.010692163795047166,0.025290939583376734,sll1399,sll1399,P72617
BAA16618.1,505.1611515345219,-0.5775530241235646,0.12058475370442873,7.561276932523563e-7,4.286348083770503e-6,psb13,sll1398,Q55356
BAA16619.1,532.5938654353523,-0.6860520845912875,0.10823374176763102,8.544820375581371e-11,7.563909873282489e-10,slr1495,slr1495,P72618
BAA16620.1,104.909117346232,-0.1955931842145874,0.17446851876204872,0.230228001668221,0.33482446177230796,sll1397,sll1397,P75027
BAA16621.1,207.0773672893949,0.07192736147506605,0.16050380401873413,0.6371137356861352,0.7313214233645018,sll1396,sll1396,P72619
BAA16622.1,195.8630252526048,0.14246439754859877,0.13880072852114808,0.2851709006741402,0.394869523279835,hypD,slr1498,P72620
BAA16623.1,408.6910583385754,0.3330617916488412,0.11721817087487377,0.0033912807679571397,0.009244103900087413,rfbD,sll1395,P72621
BAA16624.1,389.6417576965,0.020770251843197928,0.11938729119510541,0.858792798337424,0.9038553261240101,msrA,sll1394,P72622
BAA16625.1,1106.315106349932,-0.08437458320034444,0.1041671155774933,0.4068321094625895,0.5209252471716552,glgA,sll1393,P72623
BAA16626.1,79.14980397585254,0.048705264849663255,0.1871320754523789,0.7800993405625111,0.8446005340879604,sll1392,sll1392,P72624
BAA16627.1,106.93881054740294,0.002537115577649729,0.17093477547967206,0.987847570389427,0.9912756128546303,slr1501,slr1501,P72625
BAA16628.1,250.2449509999553,0.31663167358327937,0.13067573029215693,0.011889934720242369,0.027745846320942177,slr1113,slr1113,P72626
BAA16629.1,1117.0823728323548,0.10491953145776675,0.09416142720198532,0.2570040918791694,0.36429910082545663,slr1114,slr1114,P72627
BAA16630.1,339.87880476974,0.00837322288349774,0.12763122664589238,0.9468798095986194,0.9655224623294768,slr1115,slr1115,P72628
BAA16631.1,241.0777315764773,0.1974983119056705,0.1343138334453502,0.12690764298222165,0.20684336362062428,slr1116,slr1116,P72629
BAA16632.1,187.59935349895983,0.31256972993976995,0.14378503811063884,0.022859338951809808,0.048544618214675664,slr1117,slr1117,P72630
BAA16633.1,296.1771460678684,-0.021041182897269282,0.12725566394211613,0.8632385540456728,0.905513235350207,sll1064,sll1064,P72631
BAA16634.1,61.162166171807435,0.16305471193792523,0.21141623418469566,0.3949066567482516,0.5090364409050643,rffM,slr1118,P72632
BAA16635.1,236.01929634743897,-0.015823091527684734,0.1299999502703575,0.8985851842838697,0.9310512360301666,sll1063,sll1063,P72633
BAA16636.1,420.2649250087434,1.0742979542353288,0.1360668429945019,5.263144282043844e-16,7.078725061508581e-15,slr1119,slr1119,P72634
BAA16637.1,41.15653772763524,-0.5111380771815685,0.2646667108327896,0.024931553356057675,0.05227340794291247,sll1062,sll1062,P72635
BAA16638.1,37.40755031758638,-0.23683171258013738,0.2666536700007179,0.2940357097365914,0.4050432365168607,sll1061,sll1061,P72636
BAA16639.1,626.5856853078594,-0.3979033306247928,0.10789250497841096,1.5503082776948508e-4,5.802496415290268e-4,sll1060,sll1060,P72637
BAA16640.1,44.55909696634598,0.14158812626308315,0.24172349730903325,0.5035364505441269,0.6128626739348019,ssl2069,ssl2069,P72638
BAA16641.1,103.17126446935757,1.2311687063954888,0.23907505045238522,3.6388897818898397e-8,2.515328195848156e-7,ssr1853,ssr1853,P72639
BAA16642.1,299.8983999688728,0.41151936664475297,0.13384470487053557,0.0013648369593016291,0.004132621508531111,hofD,slr1120,P72640
BAA16643.1,147.2849095408961,-0.1424099922316124,0.15251323490305194,0.32560609593911666,0.43911898675038274,adk2,sll1059,P72641
BAA16644.1,222.36837005041832,-0.17603295905598992,0.1372027833328414,0.18086342417941384,0.2768399126169237,dapB,sll1058,P72642
BAA16645.1,214.5494753001721,-0.09888657097563533,0.1403192437307732,0.4617398971159891,0.5736618127434595,trx,sll1057,P72643
BAA16646.1,1398.4025657373627,-0.17726282411513883,0.09124036267089314,0.04783601202677747,0.09196175165258606,purL,sll1056,P72644
BAA16647.1,465.8407983603669,-0.039246879947614034,0.11739767583262808,0.7296440005438158,0.8045291865595456,slr1122,slr1122,P72645
BAA16648.1,276.52532059921816,0.13960186690171483,0.12731938926759057,0.25656300144291305,0.3638224826346172,sll1054,sll1054,P72646
BAA16649.1,1133.3827335197498,0.48270977211501825,0.10568829817313115,2.836720149797094e-6,1.4708251039705602e-5,sll1053,sll1053,P72647
BAA16650.1,107.93685753566109,-0.12648336738194743,0.18603803683471892,0.46144232570227584,0.5734974463420118,gmk,slr1123,P72648
BAA16651.1,669.2104882051301,-0.20894891133617455,0.1086128760497401,0.048301628213102535,0.09267647848863057,gpmB,slr1124,P72649
BAA16652.1,273.0687733735365,-0.1537792160734081,0.1264817401210509,0.20776095728938765,0.3095450930846608,crtX,slr1125,P72650
BAA16653.1,60.58209915783312,0.19731582998808878,0.21882349934424766,0.31731803001086567,0.43078777939659774,sll1052,sll1052,P72651
BAA16654.1,134.57962270313908,-0.01904805653969541,0.16069334253985998,0.8992666223296365,0.931449997392154,cpcF,sll1051,P72652
BAA16655.1,676.5425867409375,-0.6046113748767032,0.10818281568422464,9.800214710165605e-9,7.18958669012149e-8,sll1049,sll1049,P72653
BAA16656.1,1571.3138969680376,0.2700433852864938,0.09254372842845308,0.0029434531283286805,0.008131992321099141,slr1127,slr1127,P72654
BAA16657.1,924.3024555343786,0.4144492640069409,0.10540018582043285,5.5736549834143225e-5,2.3134668412018778e-4,slr1128,slr1128,P72655
BAA16658.1,1915.5626347629889,-0.19318599146001647,0.10049351761376692,0.04931242735597052,0.09395091620881131,rne,slr1129,P72656
BAA16659.1,323.41279546051487,-0.3475056888020036,0.1293030623947774,0.005226255588371878,0.013599217683816849,rhnB,slr1130,P72657
BAA16660.1,111.86199242414807,0.15991155345596092,0.1695439449453934,0.3158741578687021,0.4293315032527992,mutT,sll1045,P72658
BAA16661.1,5640.627667005277,-0.43001250265489543,0.07826010261394106,2.4680277259249815e-8,1.7621514833250382e-7,pnp,sll1043,P72659
BAA16662.1,239.14723381878522,-0.19804097861676276,0.13541050505101532,0.12805578245425275,0.20861669723767937,lepB,sll0716,P72660
BAA16663.1,749.0305489571807,0.9640229345676128,0.10044633128633366,1.8453964693856588e-22,3.811622469504902e-21,me,slr0721,P72661
BAA16664.1,325.71227145442907,-0.3847318298715894,0.13854880712576625,0.0037540820361945328,0.010129599273402045,cysM,sll0712,P72662
BAA16665.1,443.8109002636146,0.17507783753894912,0.10791600985601225,0.09649230532870126,0.16542900172460148,sll0711,sll0711,P72663
BAA16666.1,327.63853608263565,-0.008108244276930146,0.1351260219367628,0.9494541212179534,0.966821268954392,sll0710,sll0710,P72664
BAA16667.1,346.7365511108474,0.21576231065371004,0.1301568797727923,0.08601904666490141,0.15037082716735917,llaI.2,sll0709,P72665
BAA16668.1,92.5450343682453,-0.31574244820024433,0.1907499658497369,0.07164441991505788,0.12942888942756545,ksgA,sll0708,P72666
BAA16669.1,112.13957299926659,0.1575093344212707,0.1770505974447766,0.3419703603633601,0.45675025036984584,slr0722,slr0722,P72667
BAA16670.1,167.19099094033714,-0.067051962741868,0.14370296964483992,0.6252118507307134,0.7205198014067006,slr0723,slr0723,P72668
BAA16671.1,32.905314115282714,-0.3709418360233094,0.2819748440509144,0.11481107217071987,0.18989247875710102,sohA,slr0724,P72669
BAA16672.1,22.238867726263344,-0.3016576153031711,0.32092708943993764,0.23123239096272974,0.3358628700881843,slr0725,slr0725,P72670
BAA16673.1,227.60468492895333,-0.13701010738624209,0.14213913125947095,0.3138729168462094,0.4272809028859736,slr0727,slr0727,P72671
BAA16674.1,442.46134087103064,-0.12184101203306465,0.11212382433711265,0.2640387307489495,0.37123759955383095,slr0728,slr0728,P72672
BAA16675.1,633.1408449289025,-0.27741828504267746,0.10397715850819313,0.006239092422513328,0.015780862766420083,slr0729,slr0729,P72673
BAA16676.1,152.71998190150373,-0.38458458938853746,0.15715567340172953,0.009706017114255557,0.023340179755001238,slr0730,slr0730,P72674
BAA16677.1,1072.0207920599664,-0.053364367002732296,0.09865687934042268,0.5799008618976288,0.6816585334636761,slr0731,slr0731,P72675
BAA16678.1,1528.2901536253257,-0.2775435691934146,0.1055037964101168,0.007035427758176173,0.017525437416275175,nifS,sll0704,P72676
BAA16679.1,34.51785751984184,-0.023121033957741396,0.25198025748205227,0.9141591554133724,0.940448345474178,slr0732,slr0732,P72677
BAA16680.1,142.3251546108758,0.34296097269382597,0.16649801100643544,0.028519546892420856,0.058557886222899626,sll0703,sll0703,P72678
BAA16681.1,91.38925777524938,0.505427138897422,0.196796542196755,0.005296957708290604,0.013757816802221852,sll0702,sll0702,P72679
BAA16682.1,484.86916390109775,0.330183058557261,0.112604788306733,0.002576585286675429,0.007227769559226951,xerC,slr0733,P72680
BAA16683.1,67.67830737962848,-0.19697603908445976,0.22297794585208383,0.32063965846096676,0.4341032715638285,ssl1326,ssl1326,P72681
BAA16684.1,57.961423442936905,0.325777031101363,0.2233119038284138,0.10335642133032602,0.17512049903136293,slr0734,slr0734,P72682
BAA16685.1,34.995555710796,0.155055025119922,0.2552843933569146,0.4809980127069778,0.5918663489692244,sll0700,sll0700,Q55696
BAA16686.1,50.98179095567409,-0.19232405451729556,0.22599850135212984,0.3381391712965577,0.4528533093010634,sll0699,sll0699,Q55697
BAA16687.1,885.0723995976643,0.11635356386632198,0.10007691471885181,0.2354200309891696,0.340520011476623,dfr,sll0698,P20169
BAA16688.1,12328.061505684222,-0.9950007467165269,0.09084603542458976,1.4179314894508122e-28,4.432632674229116e-27,psaD,slr0737,P19569
BAA16689.1,2244.0058036460696,-0.03261010131282111,0.09133113877593131,0.7153646106526159,0.792059731641537,trpE,slr0738,P20170
BAA16690.1,880.3337854949671,-0.24124768773249344,0.09801606301561798,0.011899217783403259,0.027748847922318083,crtE,slr0739,P72683
BAA16691.1,330.1237278501403,0.2261300920545209,0.13012293092951605,0.07144441147444554,0.1292555306654463,slr0740,slr0740,P72684
BAA16692.1,109.4407759435854,0.5187010810402197,0.18146091976787718,0.0021731957183239617,0.006221938236455568,sll0696,sll0696,P72685
BAA16693.1,209.5095887015566,0.3546432335562613,0.14842998809462232,0.012022254406515605,0.027998136101079967,phoU,slr0741,P72686
BAA16694.1,893.8208300842521,0.29635195531328806,0.09979324350151703,0.002411774748603939,0.006854101865401858,slr0742,slr0742,P72687
BAA16695.1,1324.9286401838895,0.14003386634809242,0.0987750621034877,0.1506717466761562,0.23840901092852806,nusA,slr0743,P72688
BAA16696.1,7338.306169306295,-0.28455596936909044,0.08941055279082401,0.001191793420148157,0.003675914603854144,infB,slr0744,P72689
BAA16697.1,1134.5967719379407,-0.34892940986406396,0.09901416155699966,3.1405795979759396e-4,0.0011075011387171251,slr0236,slr0236,P72690
BAA16698.1,1679.8558432276384,0.5343935244892868,0.09093556252791862,2.1898861051499717e-9,1.7270238147432733e-8,glgX,slr0237,P72691
BAA16699.1,132.65603264429174,0.6077108664094861,0.17670955841738067,2.4146639158769868e-4,8.646938893800974e-4,slr0238,slr0238,P72692
BAA16701.1,272.45164116332023,0.3569563180122545,0.13907498407977373,0.007340374379553556,0.018193642212179173,cbiF,slr0239,P72694
BAA16702.1,516.3664315826073,0.3004174701039833,0.12155964253766215,0.010719681728342905,0.02532150823509182,slr0240,slr0240,P72695
BAA16703.1,1161.01902724806,-0.26473164811821387,0.10313641352106039,0.008558920427129267,0.020945752044864045,slr0241,slr0241,P72696
BAA16704.1,461.011800172498,-0.3346313164112064,0.11412441658306174,0.002531503755774471,0.007130128273163485,bcp,slr0242,P72697
BAA16705.1,261.04734441675964,-0.26843212978423475,0.14155735615621012,0.047610630416475064,0.09162999863847392,slr0243,slr0243,P72698
BAA16706.1,139.92832607214712,-0.11532435405348768,0.17290141883965846,0.4752981426194542,0.5860996996764414,sll0230,sll0230,P72699
BAA16707.1,1501.52953874277,-1.3015495832235008e-4,0.1033016991677204,0.9974794825089303,0.9974794825089303,slr0244,slr0244,P72700
BAA16708.1,927.133136712336,0.05171896516294203,0.1003764061417982,0.5990776999674181,0.6985213773141602,psbM,sml0003,P72701
BAA16709.1,208.03692369364344,0.1804603418862936,0.145875356489341,0.1961542568606418,0.295295128549426,slr0245,slr0245,P72702
BAA16710.1,623.8846943725897,-0.12066299495282332,0.10885651993794605,0.2550732623892189,0.3623021778512442,sll0228,sll0228,P72703
BAA16711.1,1105.0627572191313,-0.36274022551110463,0.10063075437402252,2.2617700941982303e-4,8.166849351579458e-4,ppiB,sll0227,P72704
BAA16712.1,1272.4896392448463,-0.18158098842883424,0.09171122646597793,0.04370114205185605,0.08485896078340263,ycf4,sll0226,P72705
BAA16713.1,219.42681970025538,0.2323934149738713,0.14293951572468316,0.08899627285734003,0.15487315286608322,sll0225,sll0225,P72706
BAA16714.1,383.56033981428885,0.18760498998014175,0.13625217984831817,0.15168188696287577,0.23966257020726395,sll0224,sll0224,P72707
BAA16715.1,152.2802319671231,0.44421970224689883,0.1587225064005464,0.003067622066550347,0.008434745301846042,slr0249,slr0249,P72708
BAA16716.1,1070.155783226549,0.19684482099910697,0.09922195273484323,0.04278415952493729,0.08354588269641666,slr0250,slr0250,P72709
BAA16717.1,667.9085167145317,0.37306627477693444,0.10388333077617792,2.3668937141860027e-4,8.502195847024254e-4,slr0251,slr0251,P72710
BAA16718.1,201.99490573476987,0.40384526624472483,0.14296973839035684,0.003140481759597958,0.008607797555928052,slr0252,slr0252,P72711
BAA16719.1,2678.1393107670197,-0.9778805494406446,0.09798431900634495,3.785175096552544e-24,9.185005304221908e-23,psaK,ssr0390,P72712
BAA16720.1,630.0951725809005,-0.21977737085892488,0.11890167998844184,0.05648490551455517,0.10589012541086248,ssl0410,ssl0410,P72713
BAA16721.1,4304.923818938773,-0.07607243653201926,0.09870828052206736,0.4307220952399023,0.5444829400664702,ndhB,sll0223,P72714
BAA16722.1,1766.1286813922331,0.037037045883566946,0.08775064461819355,0.6688396932493774,0.7567244002528006,phoA,sll0222,P72715
BAA16723.1,559.6055196419013,0.33554864304130766,0.1174924676307988,0.0032063062044016886,0.008760537424625086,sgl0002,sgl0002,P72716
BAA16724.1,57.45350624617791,0.2547621967303827,0.2217052678820838,0.199757646355654,0.2994207485330969,ycf6,sml0004,P72717
BAA16725.1,130.3614763039635,0.014079209383196884,0.1599736426293152,0.9268366727461352,0.9512343254744422,slr0254,slr0254,P72718
BAA16726.1,416.8890146750101,-0.23245749214662417,0.12383513408517897,0.05202776350220854,0.09827781129704063,bcp,sll0221,P72719
BAA16727.1,1116.5212994684325,0.005443717413344339,0.09801482457370608,0.9557872375471654,0.9710089900068535,glmS,sll0220,P72720
BAA16728.1,152.16591657455282,0.3413015772752238,0.15350793967166543,0.01912345541035928,0.04164060041148225,sll0219,sll0219,P72721
BAA16729.1,22.424512133686505,0.3229178764167548,0.3188197677501743,0.20218042766717262,0.30252957481892584,sll0218,sll0218,P72722
BAA16730.1,220.42993171401963,-0.0957188108917694,0.1380446662630352,0.46962390235172863,0.5811679533382662,sll0217,sll0217,P72723
BAA16731.1,2111.2515774626727,-0.010336807066410025,0.08634483241238229,0.9023983311276037,0.9333300175895036,ctpB,slr0257,P75023
BAA16732.1,143.0222991401311,0.4154600520878413,0.16185695043522308,0.006553775088154745,0.016491370236328476,sll0216,sll0216,P72724
BAA16733.1,607.7623229333836,0.4247756984970598,0.1101838739716159,7.555233386602022e-5,3.041375852843273e-4,slr1411,slr1411,P72725
BAA16734.1,6644.176117635546,-0.22983389752023606,0.08870545236123974,0.008412891529553792,0.020630907143146048,atpC,sll1327,P17253
BAA16735.1,13395.05424919472,-0.12930903713493969,0.08288844570118283,0.11319029803123634,0.18801835048750126,atpA,sll1326,P27179
BAA16736.1,2636.326891878308,-0.09512781974597402,0.08945729564308771,0.279104564056966,0.3884848926103779,atpD,sll1325,P27180
BAA16737.1,2669.1221995986634,0.26578337767715454,0.12374284925223042,0.02658616909577035,0.05516451422359278,atpF,sll1324,P27181
BAA16738.1,3954.200279132359,0.14504626020603284,0.08673481980080482,0.08914973328357093,0.15506244335538402,atpG,sll1323,P27183
BAA16739.1,5532.611862987617,0.29778301526281203,0.09450262424990943,0.0013117396189681549,0.003992751296332892,atpH,ssl2615,P27182
